"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","mhhinc","TimeFrame","GeoVintage","Layer_Source","store_name","address","address2","city","state","zip5","county","store_type","incentive_program","grantee_name","Point_Source","Location"
"Census Tract","04013092308","AZ","04013092308","=""04013092308""","74275","2020-2024","2022","Census","Dollar Tree 4471","5012 W Olive Ave","","Glendale","AZ","85302","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013093106","AZ","04013093106","=""04013093106""","59896","2020-2024","2022","Census","EASY STOP CONVENIENCE STORE","5430 N 59th Ave","","Glendale","AZ","85301","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107002","AZ","04013107002","=""04013107002""","87824","2020-2024","2022","Census","Taco Bell #141","3517 W Glendale Ave","","Phoenix","AZ","85051","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109001","AZ","04013109001","=""04013109001""","53856","2020-2024","2022","Census","Taqueria La Korita LLC","4131 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108501","AZ","04013108501","=""04013108501""","80395","2020-2024","2022","Census","Target 3261","1625 E Camelback Rd","","Phoenix","AZ","85016","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107404","AZ","04013107404","=""04013107404""","28098","2020-2024","2022","Census","Target Store T-2354","5715 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107101","AZ","04013107101","=""04013107101""","94052","2020-2024","2022","Census","Teana Boba Tea Cafe","3503 W Bethany Home Rd","","Phoenix","AZ","85019","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106600","AZ","04013106600","=""04013106600""","145682","2020-2024","2022","Census","The Kosher Canyon Shop 1","6516 N 7th St","","Phoenix","AZ","85014","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109003","AZ","04013109003","=""04013109003""","48209","2020-2024","2022","Census","Tienda Centroamericana","4424 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108502","AZ","04013108502","=""04013108502""","104336","2020-2024","2022","Census","Trader Joe's 90","4821 N 20th St","","Phoenix","AZ","85016","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108601","AZ","04013108601","=""04013108601""","53700","2020-2024","2022","Census","Turney Neighborhood Market 1","710 E Turney Ave","","Phoenix","AZ","85014","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107500","AZ","04013107500","=""04013107500""","113136","2020-2024","2022","Census","Uptown Farmers Market","5757 N Central Ave","","Phoenix","AZ","85012","MARICOPA","Farmers and Markets","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110501","AZ","04013110501","=""04013110501""","50333","2020-2024","2022","Census","Vitamin Cottage Natural Food Market U115","655 W Indian School Rd","","Phoenix","AZ","85013","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108601","AZ","04013108601","=""04013108601""","53700","2020-2024","2022","Census","WBF AZ LLC McDonalds 7816","926 E Indian School Rd","","Phoenix","AZ","85014","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106300","AZ","04013106300","=""04013106300""","112806","2020-2024","2022","Census","Walgreens 02851","7000 N 16th St","Ste 100","Phoenix","AZ","85020","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106703","AZ","04013106703","=""04013106703""","103581","2020-2024","2022","Census","Walgreens 06063","1825 W Bethany Home Rd","","Phoenix","AZ","85015","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107601","AZ","04013107601","=""04013107601""","52308","2020-2024","2022","Census","Walgreens 06527","710 E Camelback Rd","","Phoenix","AZ","85014","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110501","AZ","04013110501","=""04013110501""","50333","2020-2024","2022","Census","Walgreens 3464","3402 N Central Ave","","Phoenix","AZ","85012","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108400","AZ","04013108400","=""04013108400""","92079","2020-2024","2022","Census","Walgreens 4722","4111 N 24th St","","Phoenix","AZ","85016","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108200","AZ","04013108200","=""04013108200""","119514","2020-2024","2022","Census","Walgreens 5938","4134 N 44th St","","Phoenix","AZ","85018","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106600","AZ","04013106600","=""04013106600""","145682","2020-2024","2022","Census","Walgreens 7018","6838 N 7th St","","Phoenix","AZ","85014","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106703","AZ","04013106703","=""04013106703""","103581","2020-2024","2022","Census","Walmart 2113","1607 W Bethany Home Rd","","Phoenix","AZ","85015","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106900","AZ","04013106900","=""04013106900""","73382","2020-2024","2022","Census","Walmart 5330","6145 N 35TH AVE","","PHOENIX","AZ","85017","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108502","AZ","04013108502","=""04013108502""","104336","2020-2024","2022","Census","Whole Foods Market 10476","4701 N 20th St","","Phoenix","AZ","85016","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110801","AZ","04013110801","=""04013110801""","72371","2020-2024","2022","Census","McDonald's #37926","3155 E Indian School Rd","","Phoenix","AZ","85016","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108602","AZ","04013108602","=""04013108602""","58936","2020-2024","2022","Census","Mini Mart 4644","4644 N 12th St","","Phoenix","AZ","85014","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013117000","AZ","04013117000","=""04013117000""","55032","2020-2024","2022","Census","Naj Eddy's Tobacco Llc","3338 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108901","AZ","04013108901","=""04013108901""","76575","2020-2024","2022","Census","One Love Cafe","4115 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106300","AZ","04013106300","=""04013106300""","112806","2020-2024","2022","Census","Papa Johns #1651","7040 N 16th St","","Phoenix","AZ","85020","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107300","AZ","04013107300","=""04013107300""","83750","2020-2024","2022","Census","Peterson African Market 1","2647 W Bethany Home Rd","","Phoenix","AZ","85017","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110400","AZ","04013110400","=""04013110400""","90556","2020-2024","2022","Census","Pizza Hut #26984","1839 W Indian School Rd","","Phoenix","AZ","85015","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109001","AZ","04013109001","=""04013109001""","53856","2020-2024","2022","Census","Quick Corner","4435 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107002","AZ","04013107002","=""04013107002""","87824","2020-2024","2022","Census","QuikTrip 1411","3605 W Glendale Ave","","Phoenix","AZ","85051","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106802","AZ","04013106802","=""04013106802""","83427","2020-2024","2022","Census","QuikTrip 418","2009 W Glendale Ave","","Phoenix","AZ","85021","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110801","AZ","04013110801","=""04013110801""","72371","2020-2024","2022","Census","QuikTrip 425","2941 E Indian School Rd","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108501","AZ","04013108501","=""04013108501""","80395","2020-2024","2022","Census","QuikTrip 435","1610 E Highland Ave","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110501","AZ","04013110501","=""04013110501""","50333","2020-2024","2022","Census","QuikTrip 440","321 W Indian School Rd","","Phoenix","AZ","85013","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109001","AZ","04013109001","=""04013109001""","53856","2020-2024","2022","Census","QuikTrip 461","2535 W Camelback Rd","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108902","AZ","04013108902","=""04013108902""","51617","2020-2024","2022","Census","RALLY'S HAMBURGERS   4209","1345 W CAMELBACK RD","","PHOENIX","AZ","85013","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106300","AZ","04013106300","=""04013106300""","112806","2020-2024","2022","Census","SAFEWAY  1515","810 E Glendale Ave","","Phoenix","AZ","85020","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110501","AZ","04013110501","=""04013110501""","50333","2020-2024","2022","Census","SAFEWAY  174","520 W Osborn Rd","","Phoenix","AZ","85013","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107800","AZ","04013107800","=""04013107800""","98929","2020-2024","2022","Census","SAFEWAY 2042","3132 E Camelback Rd","","Phoenix","AZ","85016","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108200","AZ","04013108200","=""04013108200""","119514","2020-2024","2022","Census","SAFEWAY 2716","4750 E Indian School Rd","","Phoenix","AZ","85018","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106900","AZ","04013106900","=""04013106900""","73382","2020-2024","2022","Census","SIMON XPRESS PIZZA LLC HUNGRY HOWIES 1845","3220 WEST BETHANY HOME ROAD","","PHOENIX","AZ","85017","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110801","AZ","04013110801","=""04013110801""","72371","2020-2024","2022","Census","SMART & FINAL 491","2742 E Indian School Rd","","Phoenix","AZ","85016","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108200","AZ","04013108200","=""04013108200""","119514","2020-2024","2022","Census","SUBWAY 13541","4340 E INDIAN SCHOOL ROAD","#7","PHOENIX","AZ","85018","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109101","AZ","04013109101","=""04013109101""","70691","2020-2024","2022","Census","SUPER CARNICERIA LOS PINOS 2","4832 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109003","AZ","04013109003","=""04013109003""","48209","2020-2024","2022","Census","Shamrock Foodservice Warehouse 550","2430 W Indian School Rd","","Phoenix","AZ","85015","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106900","AZ","04013106900","=""04013106900""","73382","2020-2024","2022","Census","Shop N'1 Llc","3455 W Glendale Ave","","Phoenix","AZ","85051","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013105800","AZ","04013105800","=""04013105800""","89500","2020-2024","2022","Census","Shwe Mitharsu Asian Mart","7110 N 35th Ave","","Phoenix","AZ","85051","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107300","AZ","04013107300","=""04013107300""","83750","2020-2024","2022","Census","Sohana Five Llc","2341 W Bethany Home Rd","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106400","AZ","04013106400","=""04013106400""","94091","2020-2024","2022","Census","Sprouts Farmers Market 17","1625 E Glendale Ave","","Phoenix","AZ","85020","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110400","AZ","04013110400","=""04013110400""","90556","2020-2024","2022","Census","Sprouts Farmers Market 41","3320 N 7th Ave","","Phoenix","AZ","85013","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108400","AZ","04013108400","=""04013108400""","92079","2020-2024","2022","Census","Sprouts Farmers Market 8","2824 E Indian School Rd","Ste 126","Phoenix","AZ","85016","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107404","AZ","04013107404","=""04013107404""","28098","2020-2024","2022","Census","Starcorp LLC dba Carls Jr 7762","1753 W Bethany Home Rd","","Phoenix","AZ","85015","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110701","AZ","04013110701","=""04013110701""","65481","2020-2024","2022","Census","Stop & Shop 1","3345 N 16th St","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107102","AZ","04013107102","=""04013107102""","59151","2020-2024","2022","Census","Subway #10923","5020 N 35th Ave","Ste 102","Phoenix","AZ","85017","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106802","AZ","04013106802","=""04013106802""","83427","2020-2024","2022","Census","Subway #20555","2316 W Bethany Home Rd","Ste 113","Phoenix","AZ","85015","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108501","AZ","04013108501","=""04013108501""","80395","2020-2024","2022","Census","Subway #21128","4811 N 16th St","","Phoenix","AZ","85016","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107601","AZ","04013107601","=""04013107601""","52308","2020-2024","2022","Census","Subway 10740","5555 North 7th st","Ste 124","Phoenix","AZ","85014","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106400","AZ","04013106400","=""04013106400""","94091","2020-2024","2022","Census","Subway 12331","6825 N 16th St","Ste A6","Phoenix","AZ","85016","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106701","AZ","04013106701","=""04013106701""","44224","2020-2024","2022","Census","Subway 24754","6805 N 19th Ave","Ste 125","Phoenix","AZ","85015","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106300","AZ","04013106300","=""04013106300""","112806","2020-2024","2022","Census","Subway 27187","742 E Glendale Ave","Ste 21-112","Phoenix","AZ","85020","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110400","AZ","04013110400","=""04013110400""","90556","2020-2024","2022","Census","Buzz In Buzz Out 1","1501 W Indian School Rd","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106802","AZ","04013106802","=""04013106802""","83427","2020-2024","2022","Census","CIRCLE K 2709580","2440 W Bethany Home Rd","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110702","AZ","04013110702","=""04013110702""","63886","2020-2024","2022","Census","CK Food Mart","1949 E Osborn Rd","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110600","AZ","04013110600","=""04013110600""","70331","2020-2024","2022","Census","CVS Pharmacy 2963","711 E Indian School Rd","","Phoenix","AZ","85014","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013117000","AZ","04013117000","=""04013117000""","55032","2020-2024","2022","Census","CVS Pharmacy 5778","4040 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107700","AZ","04013107700","=""04013107700""","82055","2020-2024","2022","Census","CVS Pharmacy 8366","1610 E Camelback Rd","","Phoenix","AZ","85016","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108200","AZ","04013108200","=""04013108200""","119514","2020-2024","2022","Census","CVS Pharmacy 9202","4742 E Indian School Rd","","Phoenix","AZ","85018","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106600","AZ","04013106600","=""04013106600""","145682","2020-2024","2022","Census","CVS Pharmacy 9297","6002 N 7th St","","Phoenix","AZ","85014","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013105900","AZ","04013105900","=""04013105900""","69342","2020-2024","2022","Census","CVS Pharmacy 9314","3440 W Glendale Ave","","Phoenix","AZ","85051","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107102","AZ","04013107102","=""04013107102""","59151","2020-2024","2022","Census","CVS Pharmacy CVS11478","3502 W Camelback Rd","","Phoenix","AZ","85019","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108301","AZ","04013108301","=""04013108301""","128283","2020-2024","2022","Census","CVS/PHARMACY 10920","3933 E Camelback Rd","SUITE 220","Phoenix","AZ","85018","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109001","AZ","04013109001","=""04013109001""","53856","2020-2024","2022","Census","CamelBack Market No","4805 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109002","AZ","04013109002","=""04013109002""","52974","2020-2024","2022","Census","Carniceria Los Reyes 3 Llc 3","1925 W Camelback Rd","","Phoenix","AZ","85015","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107102","AZ","04013107102","=""04013107102""","59151","2020-2024","2022","Census","Carniceria Y Taqueria Sinaloa #3 LLC","3650 W Camelback","#11 - #14","Phoenix","AZ","85019","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108902","AZ","04013108902","=""04013108902""","51617","2020-2024","2022","Census","Cell Repair & Smoke-Vape Shop","4831 N 15th Ave","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106501","AZ","04013106501","=""04013106501""","75650","2020-2024","2022","Census","Circle K 2700074","6322 N 12th St","","Phoenix","AZ","85014","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013105900","AZ","04013105900","=""04013105900""","69342","2020-2024","2022","Census","Circle K 2701200","2702 W Glendale Ave","","Phoenix","AZ","85051","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109002","AZ","04013109002","=""04013109002""","52974","2020-2024","2022","Census","Circle K 2701347","4502 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106501","AZ","04013106501","=""04013106501""","75650","2020-2024","2022","Census","Circle K 2701541","701 E Bethany Home Rd","","Phoenix","AZ","85014","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106703","AZ","04013106703","=""04013106703""","103581","2020-2024","2022","Census","Circle K 2701618","6002 N 7th Ave","","Phoenix","AZ","85013","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110801","AZ","04013110801","=""04013110801""","72371","2020-2024","2022","Census","Circle K 2701619","2401 E Indian School Rd","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108302","AZ","04013108302","=""04013108302""","111161","2020-2024","2022","Census","Circle K 2701620","3554 E Indian School Rd","","Phoenix","AZ","85018","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013117000","AZ","04013117000","=""04013117000""","55032","2020-2024","2022","Census","Circle K 2701622","3404 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013111000","AZ","04013111000","=""04013111000""","108750","2020-2024","2022","Census","Circle K 2701662","4402 E Osborn Rd","","Phoenix","AZ","85018","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107500","AZ","04013107500","=""04013107500""","113136","2020-2024","2022","Census","Circle K 2701741","5141 N Central Ave","","Phoenix","AZ","85012","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108100","AZ","04013108100","=""04013108100""","122250","2020-2024","2022","Census","Circle K 2701752","4343 E Camelback Rd","","Phoenix","AZ","85018","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110100","AZ","04013110100","=""04013110100""","57302","2020-2024","2022","Census","Circle K 2702835","3402 N 35th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110600","AZ","04013110600","=""04013110600""","70331","2020-2024","2022","Census","Circle K 2703399","1122 E Indian School Rd","","Phoenix","AZ","85014","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107300","AZ","04013107300","=""04013107300""","83750","2020-2024","2022","Census","Circle K 2703459","2650 W Camelback Rd","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107201","AZ","04013107201","=""04013107201""","N/A","2020-2024","2022","Census","Circle K 2703743","5350 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107500","AZ","04013107500","=""04013107500""","113136","2020-2024","2022","Census","Circle K 2703744","630 E Missouri Ave","","Phoenix","AZ","85012","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106801","AZ","04013106801","=""04013106801""","30921","2020-2024","2022","Census","Circle K 2705405","2515 W Glendale Ave","","Phoenix","AZ","85051","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110502","AZ","04013110502","=""04013110502""","71439","2020-2024","2022","Census","Circle K 2706359","309 E Osborn Rd","","Phoenix","AZ","85012","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107202","AZ","04013107202","=""04013107202""","93911","2020-2024","2022","Census","Circle K 2708651","5849 N 35th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108901","AZ","04013108901","=""04013108901""","76575","2020-2024","2022","Census","Circle K 2708652","1502 W Indian School Rd","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110701","AZ","04013110701","=""04013110701""","65481","2020-2024","2022","Census","Circle K 2708771","1601 E Indian School Rd","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110600","AZ","04013110600","=""04013110600""","70331","2020-2024","2022","Census","Circle K 2708875","3402 N 16th St","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013116900","AZ","04013116900","=""04013116900""","61250","2020-2024","2022","Census","Costco Wholesale 0827","3801 N 33rd Ave","","Phoenix","AZ","85017","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106501","AZ","04013106501","=""04013106501""","75650","2020-2024","2022","Census","Imperial Kosher Market","737 E Glendale Ave","Ste A","Phoenix","AZ","85020","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106802","AZ","04013106802","=""04013106802""","83427","2020-2024","2022","Census","In & Out Convenience","6024 N 23rd Ave","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107402","AZ","04013107402","=""04013107402""","29643","2020-2024","2022","Census","Irc New Roots Farm","1616 W Camelback Rd","","Phoenix","AZ","85015","MARICOPA","Farmers and Markets","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109102","AZ","04013109102","=""04013109102""","71222","2020-2024","2022","Census","Isaac Convenience Store","3140 W Indian School Rd","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109200","AZ","04013109200","=""04013109200""","45215","2020-2024","2022","Census","JMA Petro Inc.","3501 W Camelback Rd","","Phoenix","AZ","85019","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108601","AZ","04013108601","=""04013108601""","53700","2020-2024","2022","Census","Jack in The Box #0116","4119 N 7th St","","Phoenix","AZ","85012","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106001","AZ","04013106001","=""04013106001""","57835","2020-2024","2022","Census","Jack in The Box #1102","2520 W Glendale","","Phoenix","AZ","85051","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109101","AZ","04013109101","=""04013109101""","70691","2020-2024","2022","Census","Jack in The Box #1181","2701 W Camelback Rd","","Phoenix","AZ","85017","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106501","AZ","04013106501","=""04013106501""","75650","2020-2024","2022","Census","Jack in The Box #1193","6351 N 7th Street","","Phoenix","AZ","85014","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013110702","AZ","04013110702","=""04013110702""","63886","2020-2024","2022","Census","Jack in The Box 0103","2202 E Indian School Rd","","Phoenix","AZ","85016","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013108501","AZ","04013108501","=""04013108501""","80395","2020-2024","2022","Census","Jacksons Food Stores 809","1954 E Highland Ave","","Phoenix","AZ","85016","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109102","AZ","04013109102","=""04013109102""","71222","2020-2024","2022","Census","Jassa Enterprises","4102 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106900","AZ","04013106900","=""04013106900""","73382","2020-2024","2022","Census","Jc Convenience Store","6104 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013106003","AZ","04013106003","=""04013106003""","73239","2020-2024","2022","Census","Jimmys Quick Stop","2344 W Glendale Ave","","Phoenix","AZ","85021","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013105900","AZ","04013105900","=""04013105900""","69342","2020-2024","2022","Census","Jj Grand Center","7035 N 35th Ave","","Phoenix","AZ","85051","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109001","AZ","04013109001","=""04013109001""","53856","2020-2024","2022","Census","KWIK MART & LIQUOR","2650 W Glenrosa Ave","Ste 13 Ave14","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013109200","AZ","04013109200","=""04013109200""","45215","2020-2024","2022","Census","Kings Mini Mart","4150 N 35th Ave","","Phoenix","AZ","85017","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107404","AZ","04013107404","=""04013107404""","28098","2020-2024","2022","Census","Krispy Krunchy Chicken - Walmart Bethany","1607 W Bethany Home Rd","","Phoenix","AZ","85015","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Census Tract","04013107402","AZ","04013107402","=""04013107402""","29643","2020-2024","2022","Census","LOI PHAT MARKET","1702 W Camelback Rd","Ste 5","Phoenix","AZ","85015","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
